inventory_id;version;set_num;name;year;theme_id;theme_name;num_parts;img_url;price
174770;1;60376-1;Arctic Explorer Snowmobile;2023;65;Arctic;70;https://cdn.rebrickable.com/media/sets/60376-1.jpg;10.99
174771;1;60377-1;Explorer Diving Boat;2023;52;City;182;https://cdn.rebrickable.com/media/sets/60377-1.jpg;39.99
174772;1;60378-1;Arctic Explorer Truck and Mobile Lab;2023;65;Arctic;489;https://cdn.rebrickable.com/media/sets/60378-1.jpg;74.99
174773;1;60379-1;Deep-Sea Explorer Submarine;2023;52;City;842;https://cdn.rebrickable.com/media/sets/60379-1.jpg;109.99
174774;1;60368-1;Arctic Explorer Ship;2023;65;Arctic;817;https://cdn.rebrickable.com/media/sets/60368-1.jpg;159.99
174775;1;60380-1;Downtown;2023;52;City;2010;https://cdn.rebrickable.com/media/sets/60380-1.jpg;199.99
174776;1;60391-1;Construction Trucks and Wrecking Ball Crane;2023;56;Construction;235;https://cdn.rebrickable.com/media/sets/60391-1.jpg;59.99
174779;1;76422-1;Diagon Alley Weasleys' Wizard Wheezes;2023;246;Harry Potter;835;https://cdn.rebrickable.com/media/sets/76422-1.jpg;89.99
174780;1;76414-1;Expecto Patronum;2023;246;Harry Potter;754;https://cdn.rebrickable.com/media/sets/76414-1.jpg;69.99
174781;1;76415-1;The Battle of Hogwarts;2023;246;Harry Potter;740;https://cdn.rebrickable.com/media/sets/76415-1.jpg;79.99
174783;1;76416-1;Quidditch Trunk;2023;246;Harry Potter;599;https://cdn.rebrickable.com/media/sets/76416-1.jpg;67.99
174784;1;76423-1;Hogwarts Express & Hogsmeade Station;2023;246;Harry Potter;1076;https://cdn.rebrickable.com/media/sets/76423-1.jpg;129.99
174785;1;76421-1;Dobby the House Elf;2023;246;Harry Potter;403;https://cdn.rebrickable.com/media/sets/76421-1.jpg;34.99
174796;1;71789-1;Kai and Ras's Car and Bike Battle;2023;435;Ninjago;103;https://cdn.rebrickable.com/media/sets/71789-1.jpg;19.99
174798;1;71790-1;Imperium Dragon Hunter Hound;2023;435;Ninjago;198;https://cdn.rebrickable.com/media/sets/71790-1.jpg;19.99
174800;1;71791-1;Zane’s Dragon Power Spinjitzu Race Car;2023;435;Ninjago;307;https://cdn.rebrickable.com/media/sets/71791-1.jpg;34.99
174801;1;71792-1;Sora's Transforming Mech Bike Racer;2023;435;Ninjago;384;https://cdn.rebrickable.com/media/sets/71792-1.jpg;47.99
174802;1;71793-1;Heatwave Transforming Lava Dragon;2023;435;Ninjago;479;https://cdn.rebrickable.com/media/sets/71793-1.jpg;54.99
174804;1;71794-1;Lloyd and Arin's Ninja Team Mechs;2023;435;Ninjago;764;https://cdn.rebrickable.com/media/sets/71794-1.jpg;79.99
174805;1;71795-1;Temple of the Dragon Energy Cores;2023;435;Ninjago;1026;https://cdn.rebrickable.com/media/sets/71795-1.jpg;94.99
174806;1;71796-1;Elemental Dragon vs. The Empress Mech;2023;435;Ninjago;1039;https://cdn.rebrickable.com/media/sets/71796-1.jpg;129.99
174808;1;71797-1;Destiny’s Bounty - Race Against Time;2023;435;Ninjago;1741;https://cdn.rebrickable.com/media/sets/71797-1.jpg;159.99
174810;1;71798-1;Nya and Arin's Baby Dragon Battle;2023;435;Ninjago;157;https://cdn.rebrickable.com/media/sets/71798-1.jpg;34.99
174856;1;80046-1;Monkie Kid's Cloud Airship;2023;693;Monkie Kid;547;https://cdn.rebrickable.com/media/sets/80046-1.jpg;49.99
174857;1;80047-1;Mei's Guardian Dragon;2023;693;Monkie Kid;612;https://cdn.rebrickable.com/media/sets/80047-1.jpg;74.99
174858;1;80049-1;Dragon of the East Palace;2023;693;Monkie Kid;2371;https://cdn.rebrickable.com/media/sets/80049-1.jpg;189.99
174859;1;80048-1;The Mighty Azure Lion;2023;693;Monkie Kid;796;https://cdn.rebrickable.com/media/sets/80048-1.jpg;79.99
174860;1;43218-1;Anna and Elsa's Magical Carousel;2023;687;Frozen;175;https://cdn.rebrickable.com/media/sets/43218-1.jpg;19.99
174861;1;41725-1;Beach Buggy Fun;2023;494;Friends;61;https://cdn.rebrickable.com/media/sets/41725-1.jpg;10.99
174862;1;41753-1;Pancake Shop;2023;494;Friends;157;https://cdn.rebrickable.com/media/sets/41753-1.jpg;10.99
174864;1;41757-1;Botanical Garden;2023;494;Friends;1072;https://cdn.rebrickable.com/media/sets/41757-1.jpg;79.99
174865;1;40647-1;Lotus Flowers;2023;301;Other;220;https://cdn.rebrickable.com/media/sets/40647-1.jpg;14.99
174866;1;40657-1;Dream Village;2023;749;Dreamzzz;435;https://cdn.rebrickable.com/media/sets/40657-1.jpg;29.99
174868;1;40641-1;Birthday Cake;2023;206;Seasonal;211;https://cdn.rebrickable.com/media/sets/40641-1.jpg;14.99
174870;1;40643-1;Jade Rabbit;2023;686;Chinese Traditional Festivals;288;https://cdn.rebrickable.com/media/sets/40643-1.jpg;19.99
174872;1;40650-1;Land Rover Classic Defender;2023;22;Creator;150;https://cdn.rebrickable.com/media/sets/40650-1.jpg;14.99
174874;1;40618-1;Kingsley Shacklebolt & Nymphadora Tonks;2023;610;Brickheadz;250;https://cdn.rebrickable.com/media/sets/40618-1.jpg;19.99
174875;1;40649-1;Up-Scaled LEGO Minifigure;2023;301;Other;654;https://cdn.rebrickable.com/media/sets/40649-1.jpg;49.99
174876;1;40616-1;Harry Potter & Cho Chang;2023;610;Brickheadz;267;https://cdn.rebrickable.com/media/sets/40616-1.jpg;19.99
174877;1;40617-1;Draco Malfoy & Cedric Diggory;2023;610;Brickheadz;262;https://cdn.rebrickable.com/media/sets/40617-1.jpg;19.99
174962;1;41734-1;Sea Rescue Boat;2023;494;Friends;717;https://cdn.rebrickable.com/media/sets/41734-1.jpg;79.99
174963;1;41736-1;Sea Rescue Center;2023;494;Friends;376;https://cdn.rebrickable.com/media/sets/41736-1.jpg;49.99
174964;1;41737-1;Beach Amusement Park;2023;494;Friends;1348;https://cdn.rebrickable.com/media/sets/41737-1.jpg;119.99
174965;1;41744-1;Sports Centre;2023;494;Friends;832;https://cdn.rebrickable.com/media/sets/41744-1.jpg;94.99
174966;1;41745-1;Autumn's Horse Stable;2023;494;Friends;545;https://cdn.rebrickable.com/media/sets/41745-1.jpg;59.99
174967;1;41746-1;Horse Training;2023;494;Friends;149;https://cdn.rebrickable.com/media/sets/41746-1.jpg;29.99
174968;1;41747-1;Heartlake City Community Kitchen;2023;494;Friends;696;https://cdn.rebrickable.com/media/sets/41747-1.jpg;67.99
174969;1;41748-1;Heartlake City Community Center;2023;494;Friends;1513;https://cdn.rebrickable.com/media/sets/41748-1.jpg;139.99
174970;1;41749-1;News Van;2023;494;Friends;446;https://cdn.rebrickable.com/media/sets/41749-1.jpg;29.99
174971;1;41752-1;Sea Rescue Plane;2023;494;Friends;203;https://cdn.rebrickable.com/media/sets/41752-1.jpg;19.99
175053;1;10994-1;3in1 Family House;2023;652;Playhouse;218;https://cdn.rebrickable.com/media/sets/10994-1.jpg;129.99
175055;1;10987-1;Recycling Truck;2023;632;Town;15;https://cdn.rebrickable.com/media/sets/10987-1.jpg;19.99
175682;1;71799-1;NINJAGO City Markets;2023;435;Ninjago;6163;https://cdn.rebrickable.com/media/sets/71799-1.jpg;369.99
176384;1;76252-1;Batcave Shadowbox;2023;698;UCS;3989;https://cdn.rebrickable.com/media/sets/76252-1.jpg;399.99
176543;1;75368-1;Darth Vader Mech;2023;158;Star Wars;139;https://cdn.rebrickable.com/media/sets/75368-1.jpg;15.99
176544;1;75369-1;Boba Fett Mech;2023;158;Star Wars;155;https://cdn.rebrickable.com/media/sets/75369-1.jpg;15.99
176545;1;75370-1;Stormtrooper Mech;2023;158;Star Wars;138;https://cdn.rebrickable.com/media/sets/75370-1.jpg;15.99
176575;1;10997-1;Camping Adventure;2023;641;Mickey & Friends;37;https://cdn.rebrickable.com/media/sets/10997-1.jpg;49.99
176909;1;10323-1;PAC-MAN Arcade;2023;721;Icons;2651;https://cdn.rebrickable.com/media/sets/10323-1.jpg;269.99
177340;1;76261-1;Spider-Man Final Battle;2023;706;Spider-Man;906;https://cdn.rebrickable.com/media/sets/76261-1.jpg;109.99
177341;1;76263-1;Iron Man Hulkbuster vs. Thanos;2023;702;Avengers;66;https://cdn.rebrickable.com/media/sets/76263-1.jpg;26.99
177342;1;76264-1;Batmobile Pursuit: Batman vs. The Joker;2023;697;Batman;54;https://cdn.rebrickable.com/media/sets/76264-1.jpg;26.99
177343;1;76265-1;Batwing: Batman vs. The Joker;2023;697;Batman;357;https://cdn.rebrickable.com/media/sets/76265-1.jpg;37.99
177344;1;76266-1;Endgame Final Battle;2023;702;Avengers;794;https://cdn.rebrickable.com/media/sets/76266-1.jpg;99.99
177346;1;76224-1;Batmobile: Batman vs. The Joker Chase;2023;697;Batman;438;https://cdn.rebrickable.com/media/sets/76224-1.jpg;47.99
177347;1;76249-1;Venomized Groot;2023;696;Super Heroes Marvel;630;https://cdn.rebrickable.com/media/sets/76249-1.jpg;49.99
177683;1;40634-1;Icons of Play;2023;301;Other;899;https://cdn.rebrickable.com/media/sets/40634-1.jpg;99.99
177871;1;76993-1;Sonic vs Dr Eggman's Death Egg Robot;2023;747;Sonic The Hedgehog;615;https://cdn.rebrickable.com/media/sets/76993-1.jpg;59.99
177921;1;71422-1;Picnic at Mario's House Expansion Set;2023;690;Super Mario;259;https://cdn.rebrickable.com/media/sets/71422-1.jpg;37.99
177922;1;60367-1;Passenger Airplane;2023;53;Airport;913;https://cdn.rebrickable.com/media/sets/60367-1.jpg;119.99
177932;1;42160-1;Audi RS Q e-tron;2023;1;Technic;914;https://cdn.rebrickable.com/media/sets/42160-1.jpg;179.99
177959;1;75365-1;Yavin 4 Rebel Base;2023;158;Star Wars;1067;https://cdn.rebrickable.com/media/sets/75365-1.jpg;169.99
177960;1;76419-1;Hogwarts Castle and Grounds;2023;246;Harry Potter;2660;https://cdn.rebrickable.com/media/sets/76419-1.jpg;169.99
177961;1;41756-1;Holiday Ski Slope and Café;2023;494;Friends;980;https://cdn.rebrickable.com/media/sets/41756-1.jpg;79.99
177963;1;41760-1;Igloo Holiday Adventure;2023;494;Friends;491;https://cdn.rebrickable.com/media/sets/41760-1.jpg;49.99
177964;1;42161-1;Lamborghini Huracán Tecnica;2023;1;Technic;806;https://cdn.rebrickable.com/media/sets/42161-1.jpg;49.99
177967;1;75360-1;Yoda's Jedi Starfighter;2023;158;Star Wars;253;https://cdn.rebrickable.com/media/sets/75360-1.jpg;34.99
177970;1;75359-1;332nd Ahsoka's Clone Trooper Battle Pack;2023;158;Star Wars;108;https://cdn.rebrickable.com/media/sets/75359-1.jpg;19.99
177974;1;21250-1;The Iron Golem Fortress;2023;577;Minecraft;868;https://cdn.rebrickable.com/media/sets/21250-1.jpg;109.99
177975;1;21248-1;The Pumpkin Farm;2023;577;Minecraft;257;https://cdn.rebrickable.com/media/sets/21248-1.jpg;39.99
177976;1;60395-1;Combo Race Pack;2023;52;City;362;https://cdn.rebrickable.com/media/sets/60395-1.jpg;29.99
177977;1;60396-1;Modified Race Cars;2023;52;City;359;https://cdn.rebrickable.com/media/sets/60396-1.jpg;29.99
177978;1;21249-1;The Crafting Box 4.0;2023;577;Minecraft;605;https://cdn.rebrickable.com/media/sets/21249-1.jpg;79.99
177979;1;60397-1;Monster Truck Race;2023;52;City;301;https://cdn.rebrickable.com/media/sets/60397-1.jpg;29.99
177980;1;21247-1;The Axolotl House;2023;577;Minecraft;242;https://cdn.rebrickable.com/media/sets/21247-1.jpg;26.99
177981;1;76262-1;Captain America's Shield;2023;702;Avengers;3128;https://cdn.rebrickable.com/media/sets/76262-1.jpg;199.99
178659;1;10315-1;Tranquil Garden;2023;721;Icons;1363;https://cdn.rebrickable.com/media/sets/10315-1.jpg;109.99
179563;1;10320-1;Eldorado Fortress;2023;721;Icons;2509;https://cdn.rebrickable.com/media/sets/10320-1.jpg;214.99
179806;1;21060-1;Himeji Castle;2023;252;Architecture;2125;https://cdn.rebrickable.com/media/sets/21060-1.jpg;159.99
180140;1;43222-1;Disney Castle;2023;608;Disney;4837;https://cdn.rebrickable.com/media/sets/43222-1.jpg;399.99
180189;1;43232-1;Peter Pan & Wendy's Flight over London;2023;608;Disney;466;https://cdn.rebrickable.com/media/sets/43232-1.jpg;59.99
181040;1;31209-1;The Amazing Spider-Man;2023;709;LEGO Art;2099;https://cdn.rebrickable.com/media/sets/31209-1.jpg;199.99
181257;1;10321-1;Corvette;2023;721;Icons;1210;https://cdn.rebrickable.com/media/sets/10321-1.jpg;149.99
181378;1;31210-1;Modern Art;2023;709;LEGO Art;805;https://cdn.rebrickable.com/media/sets/31210-1.jpg;49.99
181379;1;71427-1;Larry's and Morton’s Airships Expansion Set;2023;690;Super Mario;1062;https://cdn.rebrickable.com/media/sets/71427-1.jpg;79.99
181382;1;11032-1;Creative Color Fun;2023;621;Classic;1500;https://cdn.rebrickable.com/media/sets/11032-1.jpg;64.99
181501;1;10992-1;Life At The Day-Care Center;2023;632;Town;67;https://cdn.rebrickable.com/media/sets/10992-1.jpg;44.99
181741;1;43230-1;Walt Disney Tribute Camera;2023;608;Disney;811;https://cdn.rebrickable.com/media/sets/43230-1.jpg;99.99
181956;1;76250-1;Wolverine's Adamantium Claws;2023;707;X-Men;596;https://cdn.rebrickable.com/media/sets/76250-1.jpg;69.99
182098;1;75357-1;Ghost & Phantom II;2023;158;Star Wars;1394;https://cdn.rebrickable.com/media/sets/75357-1.jpg;159.99
182275;1;42159-1;Yamaha MT-10 SP;2023;1;Technic;1478;https://cdn.rebrickable.com/media/sets/42159-1.jpg;239.99
199029;2;42128-1;Heavy Duty Tow Truck;2021;1;Technic;2017;https://cdn.rebrickable.com/media/sets/42128-1.jpg;159.99
183078;1;76417-1;Gringotts Wizarding Bank – Collectors' Edition;2023;246;Harry Potter;4809;https://cdn.rebrickable.com/media/sets/76417-1.jpg;429.99
183175;1;76232-1;The Hoopty;2023;696;Super Heroes Marvel;429;https://cdn.rebrickable.com/media/sets/76232-1.jpg;89.99
183176;1;75371-1;Chewbacca;2023;158;Star Wars;2319;https://cdn.rebrickable.com/media/sets/75371-1.jpg;199.99
183201;1;75362-1;Ahsoka Tano's T-6 Jedi Shuttle;2023;158;Star Wars;608;https://cdn.rebrickable.com/media/sets/75362-1.jpg;79.99
183202;1;75364-1;New Republic E-Wing vs. Shin Hati’s Starfighter;2023;158;Star Wars;1056;https://cdn.rebrickable.com/media/sets/75364-1.jpg;109.99
183279;1;40627-1;Sonic the Hedgehog;2023;610;Brickheadz;139;https://cdn.rebrickable.com/media/sets/40627-1.jpg;9.99
183280;1;40628-1;"Miles ""Tails"" Prower";2023;610;Brickheadz;131;https://cdn.rebrickable.com/media/sets/40628-1.jpg;9.99
185928;1;10318-1;Concorde;2023;721;Icons;2083;https://cdn.rebrickable.com/media/sets/10318-1.jpg;199.99
186493;1;21342-1;The Insect Collection;2023;576;LEGO Ideas and CUUSOO;1111;https://cdn.rebrickable.com/media/sets/21342-1.jpg;79.99
166960;2;45025-1;Coding Express;2018;516;Duplo and Explore;235;https://cdn.rebrickable.com/media/sets/45025-1.jpg;249.95
187658;1;40656-1;Play with Braille - English Alphabet;2023;301;Other;287;https://cdn.rebrickable.com/media/sets/40656-1.jpg;89.99
187659;1;40655-1;Play with Braille - French Alphabet;2023;301;Other;287;https://cdn.rebrickable.com/media/sets/40655-1.jpg;89.99
188494;1;21343-1;Viking Village;2023;576;LEGO Ideas and CUUSOO;2104;https://cdn.rebrickable.com/media/sets/21343-1.jpg;129.99
188714;1;40613-1;Mini Disney Palace of Agrabah;2023;579;Disney Princess;506;https://cdn.rebrickable.com/media/sets/40613-1.jpg;39.99
188761;1;40658-1;Millennium Falcon Holiday Diorama;2023;158;Star Wars;282;https://cdn.rebrickable.com/media/sets/40658-1.jpg;29.99
109612;2;45678-1;SPIKE Prime;2020;509;SPIKE;532;https://cdn.rebrickable.com/media/sets/45678-1.jpg;399.95
189443;1;43223-1;Asha in the City of Rosas;2023;608;Disney;154;https://cdn.rebrickable.com/media/sets/43223-1.jpg;19.99
189446;1;43224-1;King Magnifico's Castle;2023;608;Disney;613;https://cdn.rebrickable.com/media/sets/43224-1.jpg;99.99
189447;1;43231-1;Asha's Cottage;2023;608;Disney;509;https://cdn.rebrickable.com/media/sets/43231-1.jpg;49.99
190286;1;75367-1;Venator-Class Republic Attack Cruiser;2023;171;Ultimate Collector Series;5381;https://cdn.rebrickable.com/media/sets/75367-1.jpg;649.99
191043;1;10325-1;Alpine Lodge;2023;227;Christmas;1517;https://cdn.rebrickable.com/media/sets/10325-1.jpg;99.99
191266;1;71426-1;Piranha Plant;2023;690;Super Mario;540;https://cdn.rebrickable.com/media/sets/71426-1.jpg;59.99
107534;2;45680-1;SPIKE Prime Expansion Set;2020;509;SPIKE;603;https://cdn.rebrickable.com/media/sets/45680-1.jpg;139.95
193351;1;77050-1;Nook's Cranny & Rosie's House;2024;752;Animal Crossing;0;https://cdn.rebrickable.com/media/sets/77050-1.jpg;74.99
193352;1;77048-1;Kapp'n's Island Boat Tour;2024;752;Animal Crossing;0;https://cdn.rebrickable.com/media/sets/77048-1.jpg;29.99
193353;1;77047-1;Bunnie's Outdoor Activities;2024;752;Animal Crossing;0;https://cdn.rebrickable.com/media/sets/77047-1.jpg;19.99
193354;1;77049-1;Isabelle's House Visit;2024;752;Animal Crossing;0;https://cdn.rebrickable.com/media/sets/77049-1.jpg;39.99
193355;1;77046-1;Julian's Birthday Party;2024;752;Animal Crossing;0;https://cdn.rebrickable.com/media/sets/77046-1.jpg;14.99
194908;1;10327-1;Dune Atreides Royal Ornithopter;2024;721;Icons;1370;https://cdn.rebrickable.com/media/sets/10327-1.jpg;164.99
195267;1;10329-1;Tiny Plants;2023;721;Icons;758;https://cdn.rebrickable.com/media/sets/10329-1.jpg;49.99
195599;1;10326-1;Natural History Museum;2023;155;Modular Buildings;4015;https://cdn.rebrickable.com/media/sets/10326-1.jpg;299.99
195869;1;76995-1;Shadow's Escape;2024;747;Sonic The Hedgehog;196;https://cdn.rebrickable.com/media/sets/76995-1.jpg;19.99
195871;1;76964-1;Dinosaur Fossils: T. rex Skull;2024;602;Jurassic World;575;https://cdn.rebrickable.com/media/sets/76964-1.jpg;39.99
195877;1;76963-1;Baby Dinosaur Rescue Center;2024;602;Jurassic World;139;https://cdn.rebrickable.com/media/sets/76963-1.jpg;39.99
195881;1;21252-1;The Armoury;2023;577;Minecraft;203;https://cdn.rebrickable.com/media/sets/21252-1.jpg;19.99
195882;1;21253-1;The Animal Sanctuary;2023;577;Minecraft;206;https://cdn.rebrickable.com/media/sets/21253-1.jpg;19.99
195883;1;71429-1;Nabbit at Toad's Shop;2024;690;Super Mario;230;https://cdn.rebrickable.com/media/sets/71429-1.jpg;19.99
148596;2;60342-1;The Shark Attack Stunt Challenge;2022;744;Stuntz;122;https://cdn.rebrickable.com/media/sets/60342-1.jpg;34.99
196135;1;71430-1;Penguin Family Snow Adventure Expansion Set;2024;690;Super Mario;228;https://cdn.rebrickable.com/media/sets/71430-1.jpg;19.99
196441;1;80112-1;Auspicious Dragon;2024;686;Chinese Traditional Festivals;1171;https://cdn.rebrickable.com/media/sets/80112-1.jpg;89.99
196442;1;80113-1;Family Reunion Celebration;2024;686;Chinese Traditional Festivals;1823;https://cdn.rebrickable.com/media/sets/80113-1.jpg;129.99
196444;1;42604-1;Heartlake City Shopping Mall;2024;494;Friends;1237;https://cdn.rebrickable.com/media/sets/42604-1.jpg;119.99
196445;1;80054-1;Megapolis City 5th Anniversary;2024;693;Monkie Kid;2330;https://cdn.rebrickable.com/media/sets/80054-1.jpg;189.99
196560;1;40678-1;Festival Calendar;2024;206;Seasonal;345;https://cdn.rebrickable.com/media/sets/40678-1.jpg;29.94
196561;1;40673-1;Spring Festival Mickey Mouse;2024;610;Brickheadz;120;https://cdn.rebrickable.com/media/sets/40673-1.jpg;9.99
196628;1;42620-1;Olly's and Paisley's Family Homes;2024;494;Friends;1126;https://cdn.rebrickable.com/media/sets/42620-1.jpg;99.99
196629;1;42639-1;Andrea's Modern Mansion;2024;494;Friends;2275;https://cdn.rebrickable.com/media/sets/42639-1.jpg;199.99
196631;1;42614-1;Vintage Fashion Store;2024;494;Friends;409;https://cdn.rebrickable.com/media/sets/42614-1.jpg;44.99
196632;1;42608-1;Tiny Accessories Store;2024;494;Friends;129;https://cdn.rebrickable.com/media/sets/42608-1.jpg;10.99
196633;1;21254-1;The Turtle Beach House;2024;577;Minecraft;234;https://cdn.rebrickable.com/media/sets/21254-1.jpg;26.99
196634;1;21251-1;Steve's Desert Expedition;2024;577;Minecraft;75;https://cdn.rebrickable.com/media/sets/21251-1.jpg;10.99
196635;1;21255-1;The Nether Portal Ambush;2024;577;Minecraft;352;https://cdn.rebrickable.com/media/sets/21255-1.jpg;37.99
196636;1;21257-1;The Devourer Showdown;2024;577;Minecraft;420;https://cdn.rebrickable.com/media/sets/21257-1.jpg;44.99
196637;1;21256-1;The Frog House;2024;577;Minecraft;400;https://cdn.rebrickable.com/media/sets/21256-1.jpg;54.99
196638;1;71428-1;Yoshis' Egg-cellent Forest Expansion Set;2024;690;Super Mario;107;https://cdn.rebrickable.com/media/sets/71428-1.jpg;9.99
196639;1;71431-1;Bowser's Muscle Car Expansion Set;2024;690;Super Mario;458;https://cdn.rebrickable.com/media/sets/71431-1.jpg;29.99
197571;1;71432-1;Dorrie's Sunken Shipwreck Adventure Expansion Set;2024;690;Super Mario;500;https://cdn.rebrickable.com/media/sets/71432-1.jpg;44.99
199484;1;76285-1;Spider-Man's Mask;2024;706;Spider-Man;487;https://cdn.rebrickable.com/media/sets/76285-1.jpg;69.99
199485;1;10417-1;Mack at the Race;2024;506;Cars;0;https://cdn.rebrickable.com/media/sets/10417-1.jpg;19.99
199486;1;10418-1;Elsa & Bruni in the Enchanted Forest;2024;640;Disney Princess;0;https://cdn.rebrickable.com/media/sets/10418-1.jpg;29.99
199487;1;10792-1;Drill Spinner Vehicle;2024;755;Spidey and His Amazing Friends;0;https://cdn.rebrickable.com/media/sets/10792-1.jpg;9.99
199488;1;10794-1;Team Spidey Web Spinner Headquarters;2024;755;Spidey and His Amazing Friends;0;https://cdn.rebrickable.com/media/sets/10794-1.jpg;54.99
199490;1;42169-1;NEOM McLaren Formula E Race Car;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42169-1.jpg;49.99
199491;1;42170-1;Kawasaki Ninja H2 Motorcycle;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42170-1.jpg;84.99
199492;1;42178-1;Surface Space Loader;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42178-1.jpg;34.99
199493;1;42179-1;Planet Earth and Moon in Orbit;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42179-1.jpg;74.99
199494;1;42180-1;Mars Crew Exploration Rover;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42180-1.jpg;149.99
199495;1;42181-1;VTOL Heavy Cargo Spaceship LT81;2024;1;Technic;0;https://cdn.rebrickable.com/media/sets/42181-1.jpg;109.99
199497;1;76424-1;Flying Ford Anglia;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76424-1.jpg;14.99
199498;1;76425-1;Hedwig at 4 Privet Drive;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76425-1.jpg;19.99
199499;1;76426-1;Hogwarts Castle Boathouse;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76426-1.jpg;37.99
199500;1;76428-1;Hagrid's Hut: An Unexpected Visit;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76428-1.jpg;74.99
199501;1;76430-1;Hogwarts Castle Owlery;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76430-1.jpg;44.99
199502;1;76432-1;Forbidden Forest: Magical Creatures;2024;246;Harry Potter;0;https://cdn.rebrickable.com/media/sets/76432-1.jpg;29.99
199503;1;76920-1;Ford Mustang Dark Horse Sports Car;2024;601;Speed Champions;0;https://cdn.rebrickable.com/media/sets/76920-1.jpg;26.99
199504;1;76921-1;Audi S1 e-tron quattro Race Car;2024;601;Speed Champions;0;https://cdn.rebrickable.com/media/sets/76921-1.jpg;26.99
199505;1;76922-1;BMW M4 GT3 & BMW M Hybrid V8 Race Cars;2024;601;Speed Champions;0;https://cdn.rebrickable.com/media/sets/76922-1.jpg;44.99
199523;1;11038-1;Vibrant Creative Brick Box;2024;621;Classic;0;https://cdn.rebrickable.com/media/sets/11038-1.jpg;59.99
199524;1;42613-1;Heartlake City Hospital Ambulance;2024;494;Friends;344;https://cdn.rebrickable.com/media/sets/42613-1.jpg;34.99
199527;1;10793-1;Spidey vs. Green Goblin;2024;755;Spidey and His Amazing Friends;0;https://cdn.rebrickable.com/media/sets/10793-1.jpg;19.99
199617;1;31145-1;Red Dragon;2024;672;Creator 3-in-1;149;https://cdn.rebrickable.com/media/sets/31145-1.jpg;9.99
199618;1;31146-1;Flatbed Truck with Helicopter;2024;672;Creator 3-in-1;270;https://cdn.rebrickable.com/media/sets/31146-1.jpg;19.99
199619;1;31147-1;Retro Camera;2024;672;Creator 3-in-1;261;https://cdn.rebrickable.com/media/sets/31147-1.jpg;19.99
199620;1;31148-1;Retro Roller Skate;2024;672;Creator 3-in-1;342;https://cdn.rebrickable.com/media/sets/31148-1.jpg;29.99
199621;1;31149-1;Flowers in Watering Can;2024;672;Creator 3-in-1;420;https://cdn.rebrickable.com/media/sets/31149-1.jpg;29.99
199622;1;31150-1;Wild Safari Animals;2024;672;Creator 3-in-1;780;https://cdn.rebrickable.com/media/sets/31150-1.jpg;64.99
199623;1;31152-1;Space Astronaut;2024;672;Creator 3-in-1;647;https://cdn.rebrickable.com/media/sets/31152-1.jpg;54.99
199624;1;31155-1;Hamster House;2024;672;Creator 3-in-1;416;https://cdn.rebrickable.com/media/sets/31155-1.jpg;29.99
199625;1;31156-1;Tropical Ukulele;2024;672;Creator 3-in-1;387;https://cdn.rebrickable.com/media/sets/31156-1.jpg;29.99
199626;1;31157-1;Exotic Peacock;2024;672;Creator 3-in-1;355;https://cdn.rebrickable.com/media/sets/31157-1.jpg;19.99
199627;1;42603-1;Stargazing Camping Vehicle;2024;494;Friends;364;https://cdn.rebrickable.com/media/sets/42603-1.jpg;29.99
199628;1;42605-1;Mars Space Base and Rocket;2024;494;Friends;981;https://cdn.rebrickable.com/media/sets/42605-1.jpg;79.99
199629;1;42606-1;Mobile Bakery Food Cart;2024;494;Friends;125;https://cdn.rebrickable.com/media/sets/42606-1.jpg;10.99
199630;1;42607-1;Autumn's Baby Cow Shed;2024;494;Friends;79;https://cdn.rebrickable.com/media/sets/42607-1.jpg;10.99
199631;1;42609-1;Electric Car and Charger;2024;494;Friends;170;https://cdn.rebrickable.com/media/sets/42609-1.jpg;15.99
199632;1;42610-1;Karaoke Music Party;2024;494;Friends;196;https://cdn.rebrickable.com/media/sets/42610-1.jpg;19.99
199633;1;42612-1;Cat Playground Adventure;2024;494;Friends;87;https://cdn.rebrickable.com/media/sets/42612-1.jpg;10.99
199634;1;42616-1;Heartlake City Music Talent Show;2024;494;Friends;670;https://cdn.rebrickable.com/media/sets/42616-1.jpg;64.99
199635;1;42617-1;Farm Animal Sanctuary;2024;494;Friends;489;https://cdn.rebrickable.com/media/sets/42617-1.jpg;54.99
199636;1;60399-1;Green Race Car;2024;52;City;56;https://cdn.rebrickable.com/media/sets/60399-1.jpg;9.99
199637;1;60400-1;Go-Karts and Race Drivers;2024;52;City;99;https://cdn.rebrickable.com/media/sets/60400-1.jpg;9.99
199638;1;60401-1;Construction Steamroller;2024;56;Construction;78;https://cdn.rebrickable.com/media/sets/60401-1.jpg;9.99
